Applicant,Edu_Parent1,Edu_Parent2,Gender,White,Asian,HSGPA,SAT_ACT,College,Admitted,Enrolled,College_GPA
12014,6,6,F,0,0,3.39,1200,Math & Science,No,No,
12017,7,7,M,1,0,3.5,1050,Math & Science,No,No,
12020,7,4,F,0,0,3.82,1120,Math & Science,No,No,
12025,3,3,F,1,0,4.09,1110,Math & Science,No,No,
12028,6,6,F,0,1,4.26,1280,Math & Science,Yes,No,
12029,6,5,F,0,1,3.68,980,Math & Science,Yes,No,
12033,6,6,M,0,1,3.27,1080,Math & Science,No,No,
12040,7,3,M,1,0,3.4,1090,Math & Science,No,No,
12041,4,4,F,1,0,3.89,1200,Math & Science,No,No,
12043,6,6,F,0,0,4.27,1430,Math & Science,Yes,Yes,3.436
12046,4,6,F,0,0,3.86,1050,Math & Science,Yes,Yes,2.586
12048,6,6,F,1,0,3.96,1160,Math & Science,Yes,No,
12049,3,5,F,1,0,3.27,1080,Math & Science,Yes,Yes,2.585
12052,7,7,F,1,0,4.32,1490,Math & Science,Yes,No,
12053,7,7,F,1,0,3.6,990,Math & Science,No,No,
12058,3,3,F,0,0,3.95,980,Math & Science,No,No,
12059,6,4,F,0,0,3.7,1030,Math & Science,No,No,
12060,6,6,F,1,0,3.95,1380,Math & Science,Yes,No,
12064,7,4,M,0,1,3.5,1370,Math & Science,No,No,
12066,5,6,F,1,0,4.35,1380,Math & Science,Yes,No,
12071,6,6,F,0,0,3.33,1040,Math & Science,No,No,
12073,6,6,F,0,0,3.48,1150,Math & Science,No,No,
12074,7,7,F,1,0,3.95,1250,Math & Science,No,No,
12075,6,7,F,1,0,4,1170,Math & Science,Yes,Yes,3.37
12078,7,6,M,0,1,4.14,1520,Math & Science,Yes,No,
12081,7,6,F,1,0,3.91,1210,Math & Science,No,No,
12082,7,6,F,0,1,4.15,1270,Math & Science,Yes,No,
12083,6,6,F,1,0,3.41,1210,Math & Science,Yes,Yes,2.86
12084,7,7,M,0,1,3.27,1190,Math & Science,No,No,
12085,5,6,F,1,0,3.46,1120,Math & Science,No,No,
12086,6,3,F,0,0,3.18,1090,Math & Science,No,No,
12090,4,6,F,0,1,3.92,1250,Math & Science,No,No,
12091,5,6,F,0,0,3.5,1340,Math & Science,No,No,
12092,5,5,M,0,1,3.8,1330,Math & Science,Yes,No,
12096,7,6,M,0,0,3.83,1380,Math & Science,No,No,
12097,2,3,M,0,0,4.17,1200,Math & Science,No,No,
12098,1,4,M,0,1,3.17,1150,Math & Science,No,No,
12102,3,2,F,0,1,4.22,1210,Math & Science,Yes,No,
12104,4,6,M,0,1,3.86,1330,Math & Science,No,No,
12105,6,7,M,0,1,3.09,1110,Math & Science,No,No,
12106,7,6,M,0,1,4.04,1400,Math & Science,Yes,No,
12108,6,6,F,1,0,4.33,1330,Math & Science,Yes,No,
12113,6,6,F,1,0,4.14,1060,Math & Science,No,No,
12119,5,5,M,0,0,2.82,910,Math & Science,No,No,
12120,2,2,M,0,1,3.06,1060,Math & Science,No,No,
12122,4,5,F,1,0,2.95,920,Math & Science,No,No,
12124,7,7,F,1,0,3.79,1390,Math & Science,Yes,No,
12126,7,5,F,1,0,3.22,1110,Math & Science,No,No,
12127,3,3,F,1,0,4.26,1020,Math & Science,No,No,
12131,7,7,M,1,0,3.29,1470,Math & Science,No,No,
12133,6,2,F,0,0,3.93,1340,Math & Science,Yes,No,
12135,3,3,F,1,0,3.18,990,Math & Science,No,No,
12146,5,4,F,0,1,3.33,1010,Math & Science,No,No,
12150,6,4,F,1,0,3.88,1040,Math & Science,No,No,
12151,4,6,F,0,1,2.9,1060,Math & Science,No,No,
12152,1,1,M,0,1,3.67,1080,Math & Science,Yes,No,
12153,6,7,M,1,0,3.67,1210,Math & Science,No,No,
12156,5,6,F,0,1,4.3,1020,Math & Science,No,No,
12157,7,6,M,1,0,4.25,1440,Math & Science,Yes,No,
12158,5,6,F,0,1,4.17,1030,Math & Science,No,No,
12161,3,3,F,0,0,3.35,900,Math & Science,No,No,
12162,4,6,M,0,1,3.41,1090,Math & Science,No,No,
12163,7,4,M,0,0,3.25,1080,Math & Science,No,No,
12166,7,2,F,0,1,4.14,1390,Math & Science,Yes,No,
12168,7,3,M,0,1,4.07,1410,Math & Science,Yes,No,
12169,2,2,F,0,1,3.75,990,Math & Science,Yes,No,
12171,1,3,F,0,0,3.12,940,Math & Science,No,No,
12174,3,3,M,0,0,3.23,1010,Math & Science,No,No,
12177,7,6,M,1,0,3.56,1080,Math & Science,No,No,
12179,1,1,M,0,0,3.8,1140,Math & Science,Yes,No,
12182,2,3,F,1,0,3.82,970,Math & Science,No,No,
12183,6,7,F,1,0,4.36,1440,Math & Science,Yes,No,
12184,4,6,M,0,1,3.33,1120,Math & Science,No,No,
12185,6,7,F,1,0,4.33,1320,Math & Science,Yes,No,
12187,4,3,M,0,0,3.5,1000,Math & Science,No,No,
12189,5,7,M,0,0,3.9,1300,Math & Science,Yes,No,
12190,7,7,F,1,0,4,1150,Math & Science,Yes,No,
12191,7,7,M,0,0,2.75,1080,Math & Science,No,No,
12192,6,4,F,1,0,3.46,1490,Math & Science,No,No,
12198,5,5,F,0,0,3.67,1170,Math & Science,Yes,No,
12206,7,7,M,0,1,3.5,1450,Math & Science,No,No,
12207,4,4,F,0,1,4.25,1220,Math & Science,Yes,No,
12210,3,6,F,0,1,3.42,1280,Math & Science,No,No,
12214,3,3,M,0,0,4.33,1380,Math & Science,Yes,No,
12222,7,5,F,1,0,3.87,1190,Math & Science,No,No,
12223,4,4,F,0,0,3.7,950,Math & Science,No,No,
12229,6,2,F,1,0,3.94,1010,Math & Science,No,No,
12230,3,3,M,1,0,3.94,1150,Math & Science,No,No,
12231,7,5,M,0,0,4.22,1430,Math & Science,Yes,No,
12235,1,3,M,0,0,4.08,1010,Math & Science,No,No,
12241,6,6,M,1,0,3.6,1150,Math & Science,No,No,
12243,5,5,F,0,1,3.58,1320,Math & Science,Yes,Yes,2.995
12244,3,7,F,1,0,2.9,1170,Math & Science,No,No,
12245,4,4,F,0,1,3.58,1170,Math & Science,No,No,
12246,6,6,F,1,0,4.27,1360,Math & Science,Yes,No,
12248,1,1,F,0,1,3.67,780,Math & Science,No,No,
12250,3,5,M,1,0,4.04,1280,Math & Science,Yes,No,
12251,6,6,F,1,0,4.17,1390,Math & Science,Yes,No,
12254,7,7,M,1,0,4.23,1460,Math & Science,Yes,No,
12256,7,6,M,1,0,4,1290,Math & Science,No,No,
12257,6,6,F,1,0,3.45,1140,Math & Science,No,No,
12263,6,6,F,0,0,3,500,Math & Science,No,No,
12266,6,7,F,1,0,3.32,1170,Math & Science,No,No,
12267,6,6,F,1,0,3,1290,Math & Science,No,No,
12268,6,6,M,1,0,4.18,1300,Math & Science,Yes,No,
12273,4,7,F,1,0,4.2,1360,Math & Science,Yes,Yes,3.857
12277,7,6,M,0,1,2.74,1280,Math & Science,No,No,
12278,4,6,M,0,1,4.18,1300,Math & Science,Yes,No,
12279,6,6,F,0,1,3.23,850,Math & Science,No,No,
12280,3,3,M,1,0,4.18,1390,Math & Science,Yes,Yes,2.289
12281,7,7,F,1,0,3.74,1410,Math & Science,Yes,No,
12284,3,3,M,0,0,3.33,1140,Math & Science,No,No,
12287,4,6,F,0,0,3.88,1200,Math & Science,No,No,
12294,3,3,F,1,0,3.86,1410,Math & Science,Yes,No,
12295,4,5,F,0,0,2.87,720,Math & Science,No,No,
12301,3,6,F,1,0,2.67,1120,Math & Science,No,No,
12311,6,5,F,1,0,4.05,1160,Math & Science,Yes,Yes,3.364
12313,6,6,F,1,0,4.22,1320,Math & Science,Yes,No,
12316,7,7,F,1,0,3.5,1270,Math & Science,No,No,
12318,3,3,M,1,0,3.45,1010,Math & Science,No,No,
12328,7,6,F,0,0,3.44,1020,Math & Science,No,No,
12329,6,3,F,0,0,3.46,1230,Math & Science,No,No,
12332,6,6,M,0,0,3.17,1390,Math & Science,No,No,
12334,7,7,F,1,0,3.75,1340,Math & Science,Yes,Yes,2.763
12335,6,6,M,0,1,3.05,1210,Math & Science,No,No,
12337,3,3,F,0,0,4.17,1060,Math & Science,Yes,No,
12340,2,2,F,0,0,3.11,670,Math & Science,No,No,
12345,1,1,M,1,0,3.59,1230,Math & Science,Yes,No,
12351,5,4,M,0,0,3.12,1040,Math & Science,No,No,
12352,7,5,F,0,1,4.27,1550,Math & Science,Yes,No,
12360,3,3,M,0,1,3.73,1070,Math & Science,No,No,
12362,7,7,F,0,1,3.95,1170,Math & Science,No,No,
12365,7,6,M,0,1,3.35,1190,Math & Science,No,No,
12376,6,3,F,0,1,3.18,960,Math & Science,No,No,
12377,5,2,F,0,0,3.5,1030,Math & Science,No,No,
12380,7,7,M,0,1,3.41,1410,Math & Science,No,No,
12381,4,3,M,0,1,3.64,1380,Math & Science,Yes,No,
12382,7,7,F,1,0,2.33,1060,Math & Science,No,No,
12385,7,7,F,1,0,4.25,1470,Math & Science,Yes,No,
12391,7,7,M,1,0,3.88,1400,Math & Science,Yes,No,
12395,3,3,F,0,1,3.95,1170,Math & Science,No,No,
12400,2,3,M,0,0,3.13,940,Math & Science,Yes,Yes,1.9
12401,4,4,F,0,0,3.43,1000,Math & Science,No,No,
12408,4,6,F,1,0,2.68,1150,Math & Science,No,No,
12409,7,4,M,0,1,3.95,1310,Math & Science,Yes,No,
12412,7,6,F,1,0,4,1280,Math & Science,No,No,
12417,3,6,M,1,0,3.33,1030,Math & Science,No,No,
12420,4,2,F,0,0,3.74,1100,Math & Science,No,No,
12422,6,4,F,0,0,3.62,1540,Math & Science,Yes,No,
12423,4,4,F,0,1,1.88,1060,Math & Science,No,No,
12424,3,3,F,0,1,3.77,750,Math & Science,No,No,
12425,7,5,F,0,1,4.14,1480,Math & Science,Yes,No,
12427,2,6,F,1,0,3.39,1340,Math & Science,No,No,
12428,3,4,F,0,0,3.05,950,Math & Science,No,No,
12430,5,6,F,0,1,3.5,1090,Math & Science,No,No,
12432,3,4,M,0,0,1.62,680,Math & Science,No,No,
12434,6,4,F,0,0,3.5,1360,Math & Science,Yes,No,
12441,3,3,M,1,0,3.11,990,Math & Science,No,No,
12444,6,4,M,1,0,3.95,1230,Math & Science,No,No,
12447,5,3,F,0,0,4.16,1240,Math & Science,Yes,Yes,2.714
12449,4,4,F,1,0,2.91,1040,Math & Science,No,No,
12450,6,6,M,1,0,3.17,1340,Math & Science,No,No,
12455,7,6,F,1,0,2.73,1150,Math & Science,No,No,
12463,5,6,F,0,1,3.88,1220,Math & Science,Yes,No,
12466,3,1,M,0,0,3.55,1060,Math & Science,No,No,
12470,2,6,F,1,0,3.18,1140,Math & Science,No,No,
12471,1,1,F,0,0,3.77,1060,Math & Science,No,No,
12472,7,6,M,1,0,4.09,1390,Math & Science,Yes,No,
12474,6,3,M,1,0,3.92,1300,Math & Science,Yes,Yes,3.008
12475,7,6,M,1,0,3.78,1260,Math & Science,No,No,
12477,6,7,M,1,0,4,1370,Math & Science,Yes,No,
12479,7,4,F,1,0,4.18,1360,Math & Science,Yes,No,
12482,4,3,M,1,0,4.18,1350,Math & Science,Yes,Yes,3.344
12483,6,6,F,1,0,4.18,1290,Math & Science,Yes,No,
12487,4,3,F,1,0,4.08,1120,Math & Science,Yes,No,
12488,4,6,F,1,0,3.76,1200,Math & Science,No,No,
12491,2,1,F,0,1,3.9,1150,Math & Science,Yes,No,
12496,7,4,F,0,0,4.24,1290,Math & Science,No,No,
12501,6,6,M,1,0,3,1300,Math & Science,No,No,
12505,1,1,M,0,0,3.06,1010,Math & Science,No,No,
12506,7,7,F,1,0,3.65,1190,Math & Science,No,No,
12509,4,4,F,0,0,4,1180,Math & Science,No,No,
12511,6,6,M,1,0,2.29,1160,Math & Science,No,No,
12513,4,4,F,1,0,3.08,1110,Math & Science,No,No,
12515,6,6,M,0,1,3.57,1100,Math & Science,No,No,
12517,6,5,F,0,1,4.09,850,Math & Science,Yes,No,
12523,1,2,M,0,0,3.29,870,Math & Science,No,No,
12528,6,6,F,0,1,3.96,1270,Math & Science,Yes,No,
12534,1,1,M,0,0,3.65,770,Math & Science,Yes,No,
12538,5,7,M,1,0,3,930,Math & Science,No,No,
12539,6,6,M,1,0,4.2,1480,Math & Science,Yes,No,
12541,6,6,M,1,0,4.28,1290,Math & Science,Yes,Yes,3.066
12547,7,7,F,1,0,3.89,1230,Math & Science,No,No,
12549,5,5,M,1,0,4.21,1230,Math & Science,No,No,
12550,4,3,F,1,0,3.55,960,Math & Science,No,No,
12552,3,4,F,0,0,3.68,1170,Math & Science,No,No,
12556,6,6,F,1,0,3.38,1190,Math & Science,No,No,
12557,2,6,F,0,1,3.71,1080,Math & Science,Yes,No,
12558,4,5,M,1,0,3.5,1180,Math & Science,No,No,
12559,6,7,M,0,0,3.36,1330,Math & Science,No,No,
12561,1,1,F,0,1,3.75,820,Math & Science,No,No,
12566,6,6,M,1,0,3.92,1240,Math & Science,No,No,
12567,2,5,M,1,0,3.04,1140,Math & Science,No,No,
12569,6,6,F,0,0,4.13,1310,Math & Science,No,No,
12575,4,5,F,0,0,4.18,1290,Math & Science,No,No,
12577,3,3,M,0,1,2.38,1290,Math & Science,No,No,
12578,4,5,M,0,1,4,1150,Math & Science,Yes,No,
12579,6,6,F,0,1,3.93,1230,Math & Science,No,No,
12583,2,3,F,0,0,3.48,810,Math & Science,No,No,
12585,3,3,F,0,0,3.04,930,Math & Science,No,No,
12586,7,7,M,1,0,3.25,1220,Math & Science,No,No,
12587,6,3,M,0,1,4,1190,Math & Science,No,No,
12589,7,6,F,1,0,2.36,1020,Math & Science,No,No,
12590,6,6,F,1,0,2.95,1000,Math & Science,No,No,
12591,3,3,F,0,1,4.14,1120,Math & Science,Yes,No,
12597,1,5,F,0,0,2.91,1130,Math & Science,No,No,
12599,2,2,M,0,0,3.9,1130,Math & Science,Yes,No,
12602,3,4,F,1,0,4.15,1050,Math & Science,No,No,
12603,3,3,F,1,0,3.78,1370,Math & Science,Yes,No,
12605,7,7,M,0,1,2.83,1050,Math & Science,No,No,
12609,6,7,F,1,0,3.92,1160,Math & Science,No,No,
12612,6,5,F,0,1,4,1230,Math & Science,No,No,
12616,3,6,F,0,1,3.45,1340,Math & Science,No,No,
12618,4,6,M,0,1,3.79,1380,Math & Science,Yes,No,
12619,7,7,M,1,0,2.81,1360,Math & Science,No,No,
12620,7,6,F,0,1,3.86,1310,Math & Science,No,No,
12621,1,1,F,0,0,4.2,1040,Math & Science,Yes,No,
12624,5,5,M,0,0,3.6,990,Math & Science,No,No,
12626,7,7,M,0,0,4.18,1440,Math & Science,Yes,No,
12628,4,5,M,0,1,3.58,1230,Math & Science,No,No,
12631,6,5,M,0,1,4,1210,Math & Science,No,No,
12633,4,5,M,1,0,3.73,1170,Math & Science,No,No,
12635,2,4,F,0,0,3.85,1010,Math & Science,No,No,
12636,6,3,M,0,1,3.32,1270,Math & Science,No,No,
12643,3,4,M,0,1,3.1,1150,Math & Science,No,No,
12648,1,2,F,0,0,3.41,910,Math & Science,No,No,
12650,6,6,M,1,0,3.05,1130,Math & Science,No,No,
12651,1,1,M,0,1,3.5,1180,Math & Science,Yes,No,
12656,7,7,M,0,1,4.04,1330,Math & Science,Yes,No,
12657,3,6,F,1,0,4.31,1310,Math & Science,Yes,No,
12658,3,3,F,1,0,3.86,1200,Math & Science,Yes,No,
12659,6,6,F,1,0,3.61,1500,Math & Science,Yes,No,
12660,7,6,M,1,0,3.15,990,Math & Science,No,No,
12662,1,2,F,0,1,3.21,740,Math & Science,No,No,
12663,7,6,M,1,0,4,1300,Math & Science,No,No,
12666,6,5,F,0,0,3.4,1110,Math & Science,No,No,
12670,4,4,M,0,0,3.09,1090,Math & Science,No,No,
12671,6,3,F,0,0,3.33,1020,Math & Science,No,No,
12672,7,6,F,1,0,4.25,1510,Math & Science,Yes,No,
12674,6,6,F,1,0,4.27,1270,Math & Science,Yes,No,
12676,7,4,F,1,0,3.82,1440,Math & Science,Yes,No,
12686,5,5,F,1,0,4.36,1440,Math & Science,Yes,No,
12687,1,3,M,0,1,3.41,1280,Math & Science,No,No,
12688,6,6,F,1,0,3.7,1150,Math & Science,Yes,No,
12690,4,5,F,1,0,3.64,1250,Math & Science,Yes,Yes,3.738
12693,4,5,F,0,0,4,1280,Math & Science,No,No,
12694,7,6,F,1,0,4.36,1290,Math & Science,Yes,No,
12696,7,7,F,0,1,3.39,1290,Math & Science,No,No,
12699,2,4,F,0,1,3.95,1050,Math & Science,Yes,No,
12700,3,2,F,1,0,3.77,1150,Math & Science,Yes,No,
12704,6,6,F,0,0,4.05,1140,Math & Science,No,No,
12707,5,6,F,0,1,3.89,1270,Math & Science,No,No,
12708,6,4,M,1,0,4.29,1300,Math & Science,Yes,No,
12710,6,7,F,1,0,3.95,1100,Math & Science,No,No,
12711,1,4,M,0,0,3.5,850,Math & Science,No,No,
12715,1,2,F,0,0,3.36,900,Math & Science,No,No,
12716,4,6,F,0,1,3.55,920,Math & Science,No,No,
12718,6,6,F,0,0,3.71,1340,Math & Science,Yes,No,
12719,2,2,M,0,0,3.68,1090,Math & Science,Yes,No,
12721,7,7,M,0,0,2.83,1520,Math & Science,Yes,Yes,3.137
12724,4,4,M,0,0,2.67,900,Math & Science,No,No,
12727,1,1,F,0,0,3.91,920,Math & Science,No,No,
12729,6,6,M,0,0,3.65,1190,Math & Science,No,No,
12730,3,3,F,0,0,3.88,1190,Math & Science,Yes,No,
12732,4,7,M,1,0,4.21,1520,Math & Science,Yes,Yes,3.888
12733,7,3,M,0,1,3.62,1330,Math & Science,Yes,No,
12735,1,5,F,0,0,3.77,940,Math & Science,No,No,
12739,6,7,F,1,0,4.21,1050,Math & Science,No,No,
12747,7,6,M,0,1,3.75,1480,Math & Science,Yes,No,
12748,6,6,M,0,0,3.78,1240,Math & Science,No,No,
12749,6,6,M,1,0,4.03,1400,Math & Science,Yes,No,
12754,4,5,F,0,0,4.33,1230,Math & Science,Yes,No,
12756,4,6,F,1,0,4.17,950,Math & Science,No,No,
12762,7,6,F,0,0,3.46,1380,Math & Science,Yes,No,
12763,6,6,F,1,0,4.25,1510,Math & Science,Yes,No,
12766,7,6,M,1,0,4.06,1480,Math & Science,Yes,No,
12767,4,7,M,1,0,3.62,1450,Math & Science,No,No,
12768,7,7,M,0,1,3.95,1420,Math & Science,Yes,No,
12773,3,6,F,1,0,3.61,1120,Math & Science,No,No,
12774,6,6,M,0,0,3.92,1500,Math & Science,Yes,No,
12776,7,7,M,0,1,3.46,1370,Math & Science,No,No,
12777,7,5,M,0,1,3.38,1400,Math & Science,Yes,No,
12783,7,4,M,0,0,4,1100,Math & Science,No,No,
12784,6,5,M,1,0,3.65,1410,Math & Science,No,No,
12786,7,5,M,0,1,3.25,1500,Math & Science,Yes,No,
12790,7,6,M,1,0,4.25,1520,Math & Science,Yes,No,
12792,7,6,M,0,1,4.04,1270,Math & Science,No,No,
12795,7,4,M,1,0,3.95,1250,Math & Science,No,No,
12797,3,3,M,0,0,2.71,830,Math & Science,No,No,
12798,6,3,M,1,0,4.2,1440,Math & Science,Yes,No,
12799,7,4,M,0,1,3.67,1360,Math & Science,No,No,
12801,6,7,M,0,1,4.1,1490,Math & Science,Yes,No,
12803,7,7,F,0,0,3.76,1260,Math & Science,No,No,
12807,3,3,F,0,1,3.43,1400,Math & Science,No,No,
12808,6,6,M,0,1,3.04,1170,Math & Science,No,No,
12809,6,6,M,1,0,3.96,1310,Math & Science,Yes,No,
12811,6,6,M,0,0,3.46,1210,Math & Science,No,No,
12813,7,7,F,1,0,4.21,1140,Math & Science,No,No,
12817,6,5,F,0,1,3.75,1520,Math & Science,No,No,
12820,4,1,M,0,1,3.58,1160,Math & Science,No,No,
12821,6,7,F,1,0,4.18,1370,Math & Science,Yes,No,
12823,4,3,M,1,0,3.79,1300,Math & Science,No,No,
12825,4,7,M,1,0,3.82,1340,Math & Science,Yes,No,
12826,7,7,M,0,1,3.27,1190,Math & Science,No,No,
12827,4,4,F,0,0,2.92,840,Math & Science,No,No,
12829,7,4,F,1,0,3.8,1470,Math & Science,Yes,No,
12830,6,4,M,0,1,4,1420,Math & Science,Yes,No,
12835,5,5,F,0,1,3.7,1130,Math & Science,Yes,No,
12838,7,5,M,0,0,3.5,1340,Math & Science,Yes,Yes,2.644
12842,6,6,F,0,0,3.93,1130,Math & Science,No,No,
12847,7,7,M,1,0,3.89,1270,Math & Science,No,No,
12850,6,6,F,0,1,4.11,1440,Math & Science,Yes,No,
12852,4,3,F,0,0,3.84,1120,Math & Science,No,No,
12853,1,4,M,0,1,3.33,1080,Math & Science,No,No,
12854,6,6,M,0,1,4.05,1450,Math & Science,Yes,No,
12855,7,6,F,0,0,4.08,1450,Math & Science,Yes,No,
12857,1,1,F,0,1,3.55,1250,Math & Science,Yes,No,
12860,3,3,F,0,1,3.68,1270,Math & Science,No,No,
12862,6,3,M,0,0,3.6,1270,Math & Science,Yes,Yes,3.028
12867,6,6,M,1,0,4.27,1380,Math & Science,Yes,No,
12871,6,6,F,1,0,3.59,1290,Math & Science,Yes,No,
12872,4,6,M,1,0,3.06,1210,Math & Science,No,No,
12875,7,6,F,0,0,3.79,1130,Math & Science,No,No,
12880,4,4,F,0,0,4.18,1370,Math & Science,Yes,Yes,3.138
12881,7,7,M,1,0,3.59,1250,Math & Science,Yes,No,
12882,7,6,F,0,1,3.71,1410,Math & Science,No,No,
12884,7,4,M,1,0,2.58,1350,Math & Science,No,No,
12889,6,4,M,1,0,3.58,1250,Math & Science,No,No,
12901,6,6,F,0,0,3.13,1250,Math & Science,No,No,
12904,7,7,F,0,1,3.92,1410,Math & Science,Yes,No,
12905,6,6,F,1,0,3,1210,Math & Science,No,No,
12906,6,6,M,1,0,2.84,1310,Math & Science,No,No,
12912,7,7,M,0,1,3.55,1410,Math & Science,No,No,
12917,6,5,M,0,1,4.33,1370,Math & Science,Yes,No,
12921,7,6,F,1,0,3.79,1190,Math & Science,No,No,
12924,6,6,F,0,0,3.23,1020,Math & Science,No,No,
12926,1,4,F,0,0,4.04,1180,Math & Science,No,No,
12929,7,5,F,1,0,4.36,1550,Math & Science,Yes,No,
12931,5,6,F,1,0,3.9,1560,Math & Science,Yes,No,
12936,4,4,F,0,0,3.3,1080,Math & Science,No,No,
12939,4,4,F,1,0,3.86,1420,Math & Science,No,No,
12941,6,7,F,0,0,4.14,1270,Math & Science,Yes,No,
12942,7,6,F,1,0,3.3,1210,Math & Science,No,No,
12943,7,7,M,1,0,3.87,1500,Math & Science,Yes,No,
12946,6,6,F,1,0,4.08,1190,Math & Science,No,No,
12947,5,3,M,1,0,4.36,1550,Math & Science,Yes,No,
12950,4,4,F,1,0,3.95,1330,Math & Science,No,No,
12951,6,6,M,0,1,3.31,1500,Math & Science,Yes,No,
12953,4,6,F,0,1,3.32,1440,Math & Science,No,No,
12956,7,6,M,1,0,4.25,1170,Math & Science,Yes,Yes,3.708
12961,7,7,F,0,1,4.09,1510,Math & Science,Yes,No,
12962,3,7,F,1,0,3.12,930,Math & Science,No,No,
12963,4,5,M,1,0,3.4,1120,Math & Science,No,No,
12964,6,6,F,0,0,4.17,1420,Math & Science,Yes,No,
12967,7,6,F,0,1,3.62,1270,Math & Science,No,No,
12968,6,3,F,0,1,3.79,1550,Math & Science,Yes,No,
12969,3,6,F,1,0,4.04,1400,Math & Science,Yes,No,
12973,3,4,M,1,0,3.46,1370,Math & Science,No,No,
12974,7,7,M,1,0,4.12,1410,Math & Science,Yes,No,
12976,6,6,F,1,0,4.24,1380,Math & Science,Yes,No,
12977,7,7,M,0,0,4.14,1470,Math & Science,Yes,No,
12979,7,5,M,0,1,3.26,1480,Math & Science,No,No,
12981,7,3,F,0,1,3.95,1270,Math & Science,Yes,No,
12984,7,6,M,1,0,4.04,1230,Math & Science,No,No,
12986,6,6,F,1,0,3.74,1250,Math & Science,No,No,
12987,5,5,F,0,1,3.36,1000,Math & Science,No,No,
12990,7,7,F,0,1,4.12,1310,Math & Science,Yes,No,
12992,4,4,F,0,1,3.73,1230,Math & Science,Yes,No,
12995,6,6,M,1,0,4.05,1280,Math & Science,Yes,No,
12996,7,7,M,1,0,3.21,1480,Math & Science,No,No,
12997,6,4,F,0,1,4.31,1480,Math & Science,Yes,No,
13004,3,3,M,1,0,3.22,960,Math & Science,No,No,
13005,7,7,F,1,0,4.36,1410,Math & Science,Yes,No,
13008,7,6,M,1,0,3.74,1550,Math & Science,Yes,No,
13009,6,5,F,0,1,3.75,1440,Math & Science,Yes,Yes,2.988
13013,6,7,F,0,0,3.93,1190,Math & Science,Yes,No,
13014,5,6,F,1,0,4.04,1430,Math & Science,Yes,No,
13015,6,6,M,1,0,3.04,1300,Math & Science,No,No,
13023,6,4,F,1,0,3.6,1370,Math & Science,Yes,Yes,2.395
13029,7,7,M,1,0,3.12,1200,Math & Science,No,No,
13030,7,7,M,1,0,4.05,1300,Math & Science,No,No,
13031,7,7,F,0,1,3.92,1310,Math & Science,Yes,No,
13032,3,4,F,1,0,3.62,1390,Math & Science,No,No,
13033,7,6,F,0,1,2.64,1160,Math & Science,No,No,
13035,7,7,M,0,1,3.23,1490,Math & Science,No,No,
13038,6,6,F,0,0,4,1120,Math & Science,Yes,No,
13039,6,6,F,0,1,4,1310,Math & Science,Yes,No,
13040,6,6,M,0,1,2.62,1260,Math & Science,No,No,
13042,6,6,F,0,1,3.39,1200,Math & Science,No,No,
13045,3,3,F,0,1,4.33,1210,Math & Science,Yes,No,
13049,4,5,F,0,1,4.24,1470,Math & Science,Yes,No,
13052,6,6,F,0,1,3.78,1100,Math & Science,No,No,
13054,6,6,F,1,0,4.25,1330,Math & Science,Yes,No,
13055,4,6,M,1,0,3.75,1170,Math & Science,No,No,
13060,6,7,F,0,0,4,1150,Math & Science,No,No,
13064,4,4,M,0,1,3.77,1510,Math & Science,Yes,No,
13066,6,6,F,1,0,4.12,1270,Math & Science,Yes,No,
13067,6,7,F,1,0,4.36,1500,Math & Science,Yes,No,
13071,5,7,F,1,0,3.58,1190,Math & Science,No,No,
13072,7,6,M,1,0,3.77,1400,Math & Science,No,No,
13073,6,6,F,1,0,3.96,1340,Math & Science,Yes,No,
13076,6,6,F,1,0,4.35,1210,Math & Science,Yes,No,
13079,4,4,M,1,0,4.4,1400,Math & Science,Yes,No,
13083,7,7,F,0,0,3.6,1100,Math & Science,No,No,
13085,6,4,F,1,0,3.88,1300,Math & Science,Yes,No,
13093,6,6,F,0,1,4.17,1170,Math & Science,No,No,
13095,4,6,F,0,0,3.26,980,Math & Science,No,No,
13096,6,6,F,1,0,3.95,1390,Math & Science,Yes,Yes,2.745
13101,7,7,M,1,0,3.71,1460,Math & Science,Yes,No,
13102,7,7,F,1,0,4.33,1230,Math & Science,Yes,No,
13105,7,6,F,1,0,3.56,1190,Math & Science,No,No,
13106,7,7,F,1,0,3.27,1290,Math & Science,No,No,
13107,6,6,F,1,0,3.55,1170,Math & Science,No,No,
13114,7,4,M,0,1,3.89,1310,Math & Science,Yes,No,
13116,2,5,M,0,0,3.64,1310,Math & Science,Yes,No,
13118,5,7,F,1,0,3.83,1450,Math & Science,Yes,No,
13119,6,7,F,0,1,4,1240,Math & Science,No,No,
13120,7,7,F,0,1,3.52,1210,Math & Science,No,No,
13122,6,7,M,1,0,4.35,1540,Math & Science,Yes,No,
13125,7,7,F,0,0,4.18,1430,Math & Science,Yes,No,
13126,6,4,M,1,0,3.9,1310,Math & Science,Yes,No,
13128,5,6,F,0,1,3.17,1280,Math & Science,No,No,
13130,6,5,F,1,0,3.54,1290,Math & Science,Yes,No,
13133,4,4,M,1,0,2.38,1090,Math & Science,No,No,
13134,3,6,F,1,0,3.09,1260,Math & Science,No,No,
13137,6,6,M,0,0,4.36,1520,Math & Science,Yes,No,
